RecId,EqId,EqName,Year,Station,StationSeqNo,StationId,Magnitude,Strike,Dip,Rake,Mechanism,HypoCtrLatitude ,HypoCtrLongitude,HypocenterDepth,Fault Name,EpiD,HypD,JBD,CRD,RmsD,ClstD,Rx,Vs30,StationLatitude,StationLongitude,FileNameHorizontal1,FileNameHorizontal2,FileNameVertical,H1Azimith,H2Azimuth,LowestUsableFreqH1,LowestUsableFreqH2,Lowest Usable Freq,PGA,PGV,PGD,T0.010S,T0.020S,T0.022S,T0.025S,T0.029S,T0.030S,T0.032S,T0.035S,T0.036S,T0.040S,T0.042S,T0.044S,T0.045S,T0.046S,T0.048S,T0.050S,T0.055S,T0.060S,T0.065S,T0.067S,T0.070S,T0.075S,T0.080S,T0.085S,T0.090S,T0.095S,T0.100S,T0.110S,T0.120S,T0.130S,T0.133S,T0.140S,T0.150S,T0.160S,T0.170S,T0.180S,T0.190S,T0.200S,T0.220S,T0.240S,T0.250S,T0.260S,T0.280S,T0.290S,T0.300S,T0.320S,T0.340S,T0.350S,T0.360S,T0.380S,T0.400S,T0.420S,T0.440S,T0.450S,T0.460S,T0.480S,T0.500S,T0.550S,T0.600S,T0.650S,T0.667S,T0.700S,T0.750S,T0.800S,T0.850S,T0.900S,T0.950S,T1.000S,T1.100S,T1.200S,T1.300S,T1.400S,T1.500S,T1.600S,T1.700S,T1.800S,T1.900S,T2.000S,T2.200S,T2.400S,T2.500S,T2.600S,T2.800S,T3.000S,T3.200S,T3.400S,T3.500S,T3.600S,T3.800S,T4.000S,T4.200S,T4.400S,T4.600S,T4.800S,T5.000S,T5.500S,T6.000S,T6.500S,T7.000S,T7.500S,T8.000S,T8.500S,T9.000S,T9.500S,T10.000S,T11.000S,T12.000S,T13.000S,T14.000S,T15.000S,T20.000S,AveStrike ,Damping,RotD
801,0118,Loma Prieta,1989,San Jose - Santa Teresa Hills,1480,57563,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,20.13,26.66,14.18,,23.28,14.69,-14.18,671.77,37.21,-121.803,LOMAP\SJTE225.AT2,LOMAP\SJTE315.AT2,LOMAP\SJTE-UP.AT2,225,315,0.000,0.038,0.038,2.8004E-01,2.5649E+01,1.6614E+01,2.8065E-01,2.8581E-01,2.8772E-01,2.8839E-01,2.9247E-01,2.9271E-01,3.0212E-01,3.4157E-01,3.5069E-01,3.5847E-01,3.5642E-01,3.7421E-01,3.8064E-01,3.7525E-01,3.7176E-01,3.7278E-01,4.1911E-01,4.8141E-01,5.3757E-01,5.8881E-01,6.1820E-01,6.0551E-01,5.7875E-01,6.7934E-01,7.5285E-01,8.3099E-01,8.2689E-01,8.1788E-01,8.2997E-01,7.6912E-01,7.6437E-01,7.1849E-01,8.4103E-01,8.4604E-01,7.6941E-01,8.0615E-01,8.1042E-01,7.1888E-01,6.5356E-01,6.4377E-01,5.5792E-01,5.2238E-01,4.6243E-01,4.3671E-01,4.3245E-01,4.7804E-01,4.7821E-01,4.7533E-01,4.6515E-01,5.4846E-01,5.6276E-01,5.6801E-01,5.4228E-01,5.2691E-01,5.0531E-01,4.5362E-01,4.5284E-01,5.0747E-01,4.9939E-01,5.1440E-01,4.5889E-01,3.6244E-01,3.0517E-01,2.9279E-01,3.4795E-01,3.4839E-01,2.9551E-01,2.3398E-01,1.5655E-01,1.6222E-01,1.8244E-01,1.6815E-01,1.5852E-01,1.3059E-01,1.0793E-01,9.0271E-02,8.1421E-02,7.3164E-02,5.7553E-02,4.6864E-02,4.5576E-02,4.2710E-02,3.7579E-02,2.9848E-02,2.6039E-02,2.4529E-02,2.5152E-02,2.5503E-02,2.6485E-02,2.6374E-02,2.6460E-02,2.6510E-02,2.5903E-02,2.4739E-02,2.4292E-02,2.5161E-02,2.3962E-02,2.2855E-02,2.1126E-02,1.9801E-02,1.7588E-02,1.5715E-02,1.4346E-02,1.2819E-02,1.1802E-02,9.7065E-03,8.0383E-03,6.7650E-03,5.4512E-03,4.6409E-03,2.1314E-03,128.00,5,50
802,0118,Loma Prieta,1989,Saratoga - Aloha Ave,458,58065,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,27.23,32.35,7.58,,24.58,8.5,-5.69,380.89,37.255,-122.031,LOMAP\STG000.AT2,LOMAP\STG090.AT2,LOMAP\STG-UP.AT2,0,90,0.125,0.063,0.125,3.6939E-01,4.7326E+01,2.6531E+01,3.6996E-01,3.7519E-01,3.8239E-01,3.7776E-01,3.8889E-01,3.9026E-01,3.9992E-01,3.9235E-01,3.8467E-01,4.0282E-01,3.9990E-01,4.0685E-01,4.1876E-01,4.3178E-01,4.5078E-01,4.6513E-01,5.1011E-01,4.9309E-01,5.2031E-01,5.6844E-01,5.8481E-01,5.8273E-01,5.8513E-01,5.7272E-01,6.1016E-01,6.3815E-01,6.9351E-01,7.6184E-01,8.3083E-01,8.5635E-01,8.9068E-01,8.8930E-01,1.0623E+00,1.1362E+00,1.0347E+00,1.0550E+00,1.0206E+00,9.9202E-01,1.0016E+00,7.3318E-01,6.8486E-01,6.4442E-01,7.7927E-01,7.8837E-01,6.9905E-01,7.4430E-01,8.0735E-01,8.0072E-01,7.7405E-01,6.6025E-01,5.6033E-01,5.2846E-01,6.2625E-01,6.2619E-01,6.1913E-01,6.1506E-01,6.0081E-01,4.8803E-01,5.1102E-01,5.7407E-01,5.5616E-01,5.1768E-01,4.7751E-01,4.0659E-01,3.7064E-01,3.7286E-01,3.8467E-01,3.9832E-01,4.3856E-01,4.1966E-01,3.8628E-01,3.6850E-01,3.5352E-01,3.2400E-01,2.9477E-01,2.8946E-01,2.7513E-01,2.4186E-01,1.9573E-01,1.6392E-01,1.6188E-01,1.5941E-01,1.4790E-01,1.3231E-01,1.2740E-01,1.2089E-01,1.1816E-01,1.1392E-01,1.0844E-01,1.0381E-01,9.7207E-02,9.0811E-02,8.3796E-02,7.6748E-02,7.1813E-02,6.6884E-02,6.0863E-02,5.1849E-02,4.2995E-02,3.6160E-02,2.9781E-02,2.5680E-02,2.2082E-02,1.8793E-02,1.6355E-02,1.2656E-02,1.0196E-02,8.3289E-03,6.8918E-03,5.7725E-03,2.8818E-03,128.00,5,50
803,0118,Loma Prieta,1989,Saratoga - W Valley Coll.,473,58235,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,27.05,32.20,8.48,,24.83,9.31,-7.5,347.9,37.262,-122.009,LOMAP\WVC000.AT2,LOMAP\WVC270.AT2,LOMAP\WVCXXX.AT2,0,270,0.125,0.063,0.125,2.9645E-01,6.3856E+01,3.0074E+01,2.9656E-01,2.9760E-01,2.9951E-01,3.0074E-01,3.0139E-01,3.0091E-01,3.0018E-01,3.0288E-01,3.0556E-01,3.1792E-01,3.1534E-01,3.0942E-01,3.0687E-01,3.0580E-01,3.0640E-01,3.0723E-01,3.0713E-01,3.1104E-01,3.1317E-01,3.1121E-01,3.2631E-01,3.6467E-01,3.8681E-01,3.8605E-01,3.9493E-01,4.2051E-01,4.2587E-01,4.3449E-01,4.5403E-01,4.9066E-01,5.2143E-01,5.2523E-01,5.4344E-01,5.8436E-01,6.0480E-01,5.7054E-01,5.5461E-01,6.1138E-01,6.4912E-01,6.8199E-01,6.5488E-01,7.0028E-01,6.9482E-01,7.5998E-01,8.3449E-01,8.9059E-01,8.2964E-01,7.7932E-01,7.6072E-01,6.8058E-01,5.7627E-01,5.8847E-01,5.5621E-01,5.2470E-01,4.9995E-01,5.0067E-01,4.5305E-01,5.1185E-01,5.2743E-01,6.0352E-01,6.1529E-01,5.9419E-01,5.9454E-01,6.0618E-01,6.0304E-01,6.0669E-01,5.9916E-01,6.0321E-01,6.5686E-01,5.9182E-01,4.7240E-01,4.2109E-01,3.9371E-01,3.5531E-01,3.3322E-01,2.9904E-01,2.7862E-01,2.6679E-01,2.1512E-01,1.8860E-01,1.7881E-01,1.6407E-01,1.6204E-01,1.5264E-01,1.3317E-01,1.3190E-01,1.3298E-01,1.3352E-01,1.2944E-01,1.2395E-01,1.2010E-01,1.1332E-01,1.1067E-01,1.0779E-01,1.0445E-01,9.0456E-02,7.9242E-02,6.7345E-02,5.6213E-02,4.8051E-02,3.9458E-02,3.2676E-02,2.8362E-02,2.5195E-02,2.2330E-02,1.7456E-02,1.3622E-02,1.0761E-02,8.9389E-03,7.5188E-03,3.6824E-03,128.00,5,50
804,0118,Loma Prieta,1989,"So. San Francisco, Sierra Pt.",489,58539,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,83.53,85.34,63.03,,81.9,63.15,-23.29,1020.62,37.675,-122.388,LOMAP\SSF115.AT2,LOMAP\SSF205.AT2,LOMAP\SSF-UP.AT2,115,205,0.100,0.063,0.100,8.1235E-02,7.6731E+00,4.0831E+00,8.1481E-02,8.1804E-02,8.1924E-02,8.2372E-02,8.3205E-02,8.3329E-02,8.3529E-02,8.3682E-02,8.4579E-02,8.6753E-02,8.7387E-02,9.0140E-02,9.2111E-02,9.4234E-02,9.6114E-02,1.0156E-01,1.0408E-01,1.1073E-01,1.0816E-01,1.1281E-01,1.1760E-01,1.1355E-01,1.0414E-01,1.2108E-01,1.3257E-01,1.2521E-01,1.0919E-01,1.1257E-01,1.3845E-01,1.6915E-01,1.7277E-01,1.5312E-01,1.7488E-01,1.6412E-01,1.6013E-01,1.6567E-01,1.7343E-01,1.7380E-01,1.3942E-01,1.8713E-01,1.8403E-01,1.7296E-01,2.0913E-01,2.3134E-01,2.4896E-01,2.6849E-01,2.2552E-01,2.0267E-01,1.9934E-01,2.2763E-01,2.1574E-01,1.9446E-01,1.7384E-01,1.6371E-01,1.5212E-01,1.4372E-01,1.1971E-01,1.0334E-01,1.2553E-01,1.5777E-01,1.6432E-01,1.6613E-01,1.4023E-01,1.1087E-01,1.1776E-01,1.1948E-01,1.0159E-01,9.0399E-02,7.0416E-02,6.8563E-02,6.9983E-02,6.0743E-02,4.8189E-02,3.8034E-02,3.5109E-02,3.5308E-02,3.4247E-02,3.1889E-02,2.9050E-02,2.5498E-02,2.5806E-02,2.7782E-02,2.7131E-02,2.4523E-02,2.1786E-02,1.8626E-02,1.7293E-02,1.6537E-02,1.4970E-02,1.3528E-02,1.1951E-02,1.0532E-02,1.0724E-02,1.0248E-02,9.9130E-03,1.0185E-02,1.0240E-02,9.3614E-03,7.7790E-03,6.5114E-03,5.9369E-03,5.5915E-03,5.4010E-03,5.0691E-03,4.6550E-03,3.6364E-03,3.0495E-03,2.3854E-03,1.8320E-03,1.4467E-03,6.6748E-04,128.00,5,50
806,0118,Loma Prieta,1989,Sunnyvale - Colton Ave.,196,1695,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,42.13,45.61,23.92,,40.52,24.23,-18.92,267.71,37.402,-122.025,LOMAP\SVL270.AT2,LOMAP\SVL360.AT2,LOMAP\SVL-UP.AT2,270,0,0.100,0.075,0.100,2.0955E-01,3.7872E+01,1.7968E+01,2.0968E-01,2.1090E-01,2.1093E-01,2.1134E-01,2.1450E-01,2.1470E-01,2.1603E-01,2.1948E-01,2.1804E-01,2.1441E-01,2.2412E-01,2.2892E-01,2.2724E-01,2.2709E-01,2.2893E-01,2.3132E-01,2.4183E-01,2.4162E-01,2.2950E-01,2.3120E-01,2.4170E-01,2.5838E-01,2.5561E-01,2.5923E-01,2.8391E-01,3.0628E-01,3.2125E-01,3.4198E-01,4.0550E-01,4.6021E-01,4.3244E-01,3.7702E-01,3.9843E-01,4.2533E-01,4.6672E-01,5.8687E-01,6.6068E-01,6.4167E-01,6.4573E-01,5.5718E-01,5.3929E-01,5.6310E-01,5.5519E-01,5.5029E-01,5.2359E-01,4.5719E-01,4.1677E-01,4.3366E-01,4.6596E-01,4.7093E-01,4.2891E-01,4.2383E-01,4.2573E-01,4.1432E-01,4.0840E-01,4.2372E-01,4.2412E-01,3.9946E-01,3.5855E-01,2.7911E-01,2.7643E-01,2.6878E-01,2.8494E-01,2.8755E-01,2.6540E-01,2.5766E-01,2.6092E-01,2.6392E-01,2.6071E-01,3.0828E-01,2.9317E-01,2.5582E-01,2.1285E-01,1.7153E-01,1.7206E-01,1.9236E-01,1.8785E-01,1.6335E-01,1.7138E-01,2.2218E-01,2.4430E-01,2.6630E-01,3.0909E-01,3.2379E-01,2.9456E-01,2.4500E-01,2.1311E-01,1.8098E-01,1.2557E-01,9.8578E-02,8.1088E-02,7.2564E-02,7.1491E-02,7.0949E-02,7.5859E-02,6.6515E-02,5.6445E-02,4.8944E-02,4.1314E-02,3.7385E-02,3.0870E-02,2.5515E-02,2.1609E-02,1.8526E-02,1.6843E-02,1.2875E-02,9.4116E-03,7.3533E-03,6.0530E-03,5.0216E-03,2.3913E-03,128.00,5,50
807,0118,Loma Prieta,1989,Sunol - Forest Fire Station,1163,1688,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,61.90,64.32,47.41,,61.16,47.57,-43.91,400.62,37.597,-121.88,LOMAP\SUF090.AT2,LOMAP\SUF180.AT2,LOMAP\SUF-UP.AT2,90,180,0.120,0.096,0.120,7.8083E-02,8.7091E+00,6.0024E+00,7.8204E-02,7.8718E-02,7.8927E-02,7.9085E-02,7.8678E-02,7.8988E-02,7.9566E-02,8.0073E-02,8.0020E-02,8.1235E-02,8.1951E-02,8.3539E-02,8.4456E-02,8.4643E-02,8.3527E-02,8.2910E-02,8.4229E-02,8.2138E-02,8.4606E-02,8.8123E-02,9.3441E-02,9.4140E-02,1.0475E-01,1.1482E-01,1.2833E-01,1.3575E-01,1.4465E-01,1.2627E-01,1.4911E-01,1.6708E-01,1.6190E-01,1.5290E-01,1.5265E-01,1.7453E-01,2.0192E-01,2.2185E-01,2.4805E-01,2.9011E-01,2.5847E-01,2.4770E-01,2.7563E-01,2.5892E-01,2.3555E-01,2.3683E-01,2.5180E-01,2.3363E-01,2.0916E-01,1.8253E-01,1.7628E-01,1.9349E-01,1.6331E-01,1.7484E-01,1.7306E-01,1.5938E-01,1.5834E-01,1.3756E-01,1.3709E-01,1.3454E-01,1.2069E-01,1.0236E-01,9.8499E-02,1.0347E-01,9.6984E-02,9.8008E-02,1.1907E-01,1.3836E-01,1.3228E-01,1.0673E-01,8.1447E-02,7.3998E-02,6.4048E-02,5.4379E-02,4.1839E-02,3.4756E-02,3.5783E-02,3.1932E-02,2.9278E-02,3.2224E-02,3.0189E-02,3.4394E-02,3.6610E-02,4.0885E-02,3.9670E-02,3.2988E-02,2.7388E-02,3.0278E-02,2.9765E-02,3.0348E-02,2.8620E-02,2.5600E-02,2.6055E-02,2.6752E-02,2.7490E-02,2.8244E-02,2.8301E-02,2.7053E-02,2.3441E-02,1.8241E-02,1.5045E-02,1.2550E-02,1.0615E-02,9.1451E-03,7.6786E-03,6.7271E-03,6.2976E-03,5.1818E-03,4.0613E-03,3.0933E-03,2.4727E-03,2.1051E-03,9.2629E-04,128.00,5,50
808,0118,Loma Prieta,1989,Treasure Island,459,58117,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,97.43,98.98,77.32,,95.93,77.42,-37.31,155.11,37.825,-122.373,LOMAP\TRI000.AT2,LOMAP\TRI090.AT2,LOMAP\TRI-UP.AT2,0,90,0.088,0.100,0.100,1.3620E-01,2.5629E+01,8.6694E+00,1.3623E-01,1.3667E-01,1.3678E-01,1.3680E-01,1.3759E-01,1.3750E-01,1.3738E-01,1.3884E-01,1.3830E-01,1.3867E-01,1.3909E-01,1.4006E-01,1.4058E-01,1.4092E-01,1.4083E-01,1.3975E-01,1.3739E-01,1.3828E-01,1.3805E-01,1.3991E-01,1.3963E-01,1.4112E-01,1.4228E-01,1.4506E-01,1.5132E-01,1.4324E-01,1.5275E-01,1.5993E-01,1.5811E-01,1.6152E-01,1.6302E-01,1.7328E-01,1.8816E-01,1.9920E-01,1.9325E-01,1.7974E-01,1.8237E-01,1.9723E-01,2.0490E-01,2.4002E-01,2.7981E-01,3.1850E-01,3.6058E-01,3.6577E-01,3.6746E-01,4.1120E-01,3.8333E-01,3.6238E-01,3.4772E-01,3.2769E-01,2.8541E-01,2.6994E-01,2.6111E-01,2.6161E-01,2.7280E-01,2.8866E-01,3.2842E-01,4.4733E-01,5.4298E-01,5.3775E-01,5.1856E-01,4.7465E-01,4.0682E-01,3.3532E-01,3.0377E-01,3.1115E-01,3.1081E-01,2.9334E-01,2.1402E-01,2.1308E-01,2.3446E-01,2.7983E-01,2.8100E-01,2.5416E-01,2.2327E-01,2.0370E-01,1.9437E-01,1.8741E-01,1.6903E-01,1.4441E-01,1.3417E-01,1.2576E-01,1.0144E-01,8.0968E-02,6.5887E-02,5.4541E-02,4.9620E-02,4.5090E-02,3.7048E-02,3.2377E-02,2.9509E-02,2.6805E-02,2.5748E-02,2.4342E-02,2.2620E-02,1.8276E-02,1.3698E-02,1.3408E-02,1.2223E-02,1.2904E-02,1.2135E-02,1.0688E-02,9.3967E-03,7.8194E-03,6.3610E-03,4.4235E-03,3.4779E-03,2.7763E-03,2.2112E-03,1.7813E-03,8.6027E-04,128.00,5,50
809,0118,Loma Prieta,1989,UCSC,16,15,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,16.51,24.05,12.15,,23.5,18.51,18.3,713.59,37.001,-122.062,LOMAP\UC2000.AT2,LOMAP\UC2090.AT2,LOMAP\UC2-UP.AT2,0,90,0.088,0.125,0.125,3.7348E-01,1.1896E+01,2.5822E+00,3.7552E-01,4.1661E-01,4.2061E-01,4.5197E-01,4.9080E-01,5.1926E-01,5.6335E-01,6.1253E-01,6.0281E-01,5.4558E-01,5.6306E-01,6.1553E-01,6.2595E-01,6.3739E-01,6.5259E-01,6.5154E-01,7.1153E-01,7.3279E-01,8.5160E-01,8.1114E-01,8.3235E-01,8.6678E-01,8.4454E-01,7.8480E-01,7.2716E-01,7.5100E-01,8.5374E-01,9.4909E-01,1.0220E+00,9.9609E-01,9.7972E-01,9.0283E-01,1.1970E+00,1.2478E+00,1.0371E+00,1.0715E+00,1.0911E+00,8.9998E-01,6.9837E-01,6.3913E-01,5.5303E-01,5.0770E-01,5.1555E-01,4.8954E-01,4.8164E-01,4.4421E-01,5.5010E-01,5.4999E-01,5.3771E-01,4.6488E-01,4.1466E-01,3.9433E-01,3.2023E-01,3.0293E-01,2.8831E-01,2.6604E-01,2.6496E-01,1.9562E-01,1.7035E-01,1.5450E-01,1.4767E-01,1.4823E-01,1.3604E-01,1.3810E-01,1.5917E-01,1.5533E-01,1.6776E-01,1.8817E-01,1.7530E-01,1.5986E-01,1.3401E-01,8.9604E-02,7.3170E-02,6.5089E-02,5.4328E-02,4.4664E-02,3.7579E-02,3.4505E-02,2.8808E-02,2.5404E-02,2.2255E-02,2.0424E-02,1.7150E-02,1.5955E-02,1.6788E-02,1.7702E-02,1.8597E-02,1.9296E-02,2.0011E-02,1.8208E-02,1.5779E-02,1.4311E-02,1.2704E-02,1.1226E-02,9.9705E-03,7.5121E-03,5.4372E-03,4.1291E-03,3.2797E-03,2.6605E-03,2.2105E-03,1.8649E-03,1.5928E-03,1.3749E-03,1.1981E-03,9.4053E-04,7.7042E-04,6.4761E-04,5.5539E-04,4.8208E-04,2.6884E-04,128.00,5,50
810,0118,Loma Prieta,1989,UCSC Lick Observatory,466,58135,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,16.34,23.93,12.04,,23.39,18.41,18.19,713.59,37.001,-122.06,LOMAP\LOB000.AT2,LOMAP\LOB090.AT2,LOMAP\LOB-UP.AT2,0,90,0.100,0.150,0.150,4.5619E-01,2.1811E+01,7.4617E+00,4.5661E-01,4.6249E-01,4.6033E-01,4.8467E-01,5.1356E-01,5.1599E-01,5.2072E-01,5.3767E-01,5.3679E-01,5.5101E-01,5.5967E-01,5.7792E-01,5.7364E-01,5.5905E-01,5.5932E-01,5.5665E-01,5.5102E-01,5.9411E-01,6.5745E-01,6.5877E-01,6.9818E-01,6.4790E-01,6.5303E-01,6.8251E-01,7.3339E-01,7.9034E-01,8.6932E-01,1.0423E+00,1.2072E+00,1.4596E+00,1.5068E+00,1.5402E+00,1.7870E+00,1.7649E+00,1.4516E+00,1.3612E+00,1.3839E+00,1.0743E+00,9.5201E-01,9.2085E-01,9.3600E-01,9.9416E-01,1.1407E+00,1.1658E+00,1.0878E+00,1.0369E+00,1.0763E+00,1.1066E+00,1.0598E+00,8.9719E-01,8.0627E-01,8.2961E-01,6.8433E-01,6.1950E-01,5.5767E-01,4.9054E-01,4.3837E-01,2.8707E-01,2.6001E-01,2.1491E-01,2.0399E-01,1.7700E-01,1.7297E-01,1.8799E-01,2.0088E-01,1.8829E-01,2.1275E-01,2.0624E-01,1.9035E-01,1.7949E-01,1.4778E-01,1.0248E-01,8.0957E-02,7.4435E-02,6.8699E-02,5.7585E-02,4.8285E-02,4.3203E-02,3.4644E-02,2.8337E-02,2.7488E-02,2.6322E-02,2.3044E-02,2.1774E-02,2.1322E-02,2.1871E-02,2.2573E-02,2.3942E-02,2.6174E-02,2.6559E-02,2.5578E-02,2.5023E-02,2.3758E-02,2.2260E-02,2.1163E-02,1.7094E-02,1.3309E-02,1.2523E-02,1.1299E-02,9.9915E-03,9.2285E-03,8.4142E-03,7.4354E-03,6.4891E-03,5.7233E-03,4.4737E-03,3.5003E-03,2.9091E-03,2.4945E-03,2.1470E-03,1.0774E-03,128.00,5,50
811,0118,Loma Prieta,1989,WAHO,15,14,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,12.56,21.52,11.03,,21.86,17.47,17.19,388.33,36.972,-121.995,LOMAP\WAH000.AT2,LOMAP\WAH090.AT2,LOMAP\WAH-UP.AT2,0,90,0.100,0.100,0.100,5.3730E-01,2.9520E+01,5.4693E+00,5.4268E-01,7.4153E-01,7.6714E-01,7.9386E-01,7.7760E-01,8.3927E-01,9.0067E-01,9.0208E-01,9.2595E-01,9.5366E-01,9.5711E-01,9.7985E-01,9.9614E-01,1.0213E+00,1.0482E+00,1.0985E+00,1.1315E+00,1.0601E+00,1.0511E+00,1.0233E+00,9.8513E-01,1.1466E+00,1.1690E+00,1.2113E+00,1.3729E+00,1.4314E+00,1.3270E+00,1.6165E+00,2.0904E+00,2.0529E+00,2.1357E+00,1.8724E+00,1.6068E+00,1.4954E+00,1.5729E+00,1.5070E+00,1.4295E+00,1.3641E+00,1.4799E+00,1.2814E+00,1.0556E+00,9.8430E-01,9.8688E-01,9.2337E-01,9.1552E-01,8.8049E-01,9.5225E-01,1.0748E+00,1.0502E+00,9.7341E-01,8.9675E-01,8.9128E-01,7.4180E-01,6.7118E-01,6.2962E-01,6.1474E-01,5.2605E-01,5.2989E-01,5.1864E-01,5.7517E-01,6.2028E-01,6.5840E-01,6.6773E-01,7.3933E-01,7.0155E-01,5.8022E-01,5.7445E-01,5.3439E-01,4.7061E-01,3.8018E-01,3.5619E-01,3.2271E-01,2.3332E-01,1.6612E-01,1.3084E-01,1.0383E-01,8.6682E-02,7.2779E-02,6.1253E-02,5.9966E-02,5.7183E-02,5.2344E-02,4.7588E-02,4.7336E-02,4.4553E-02,4.3198E-02,4.1719E-02,4.0797E-02,3.7622E-02,3.4226E-02,2.8066E-02,2.3305E-02,2.0546E-02,1.8883E-02,1.6868E-02,1.1685E-02,8.4940E-03,6.7861E-03,5.4564E-03,4.3560E-03,3.5551E-03,3.1139E-03,2.7563E-03,2.4385E-03,2.1615E-03,1.7123E-03,1.4476E-03,1.2590E-03,1.1151E-03,9.9274E-04,5.7963E-04,128.00,5,50
812,0118,Loma Prieta,1989,Woodside,461,58127,6.93,128,70,140,3,37.0407,-121.8829,17.48,San Andreas-Santa Cruz,54.51,57.24,33.87,,52.39,34.09,-8.66,453.98,37.429,-122.258,LOMAP\WDS000.AT2,LOMAP\WDS090.AT2,LOMAP\WDS-UP.AT2,0,90,0.100,0.000,0.100,8.1566E-02,1.6286E+01,1.0770E+01,8.1593E-02,8.1892E-02,8.1974E-02,8.2017E-02,8.2547E-02,8.2510E-02,8.2719E-02,8.2877E-02,8.3369E-02,8.4004E-02,8.2822E-02,8.3355E-02,8.3922E-02,8.4715E-02,8.5374E-02,8.6167E-02,8.4515E-02,8.4435E-02,8.3753E-02,8.5431E-02,8.9718E-02,9.8076E-02,9.9395E-02,9.3089E-02,8.8407E-02,9.5709E-02,9.8746E-02,1.0121E-01,9.4672E-02,1.1052E-01,1.1445E-01,1.2085E-01,1.3970E-01,1.5994E-01,1.5579E-01,1.6991E-01,1.5911E-01,1.5527E-01,1.6374E-01,1.5780E-01,1.6286E-01,1.6201E-01,1.8177E-01,2.0765E-01,2.1983E-01,1.9867E-01,1.5284E-01,1.4937E-01,1.5343E-01,1.6537E-01,1.7902E-01,1.6763E-01,1.7461E-01,1.6830E-01,1.8857E-01,2.1482E-01,2.2828E-01,2.3988E-01,2.0216E-01,1.5827E-01,1.5942E-01,1.5855E-01,1.4948E-01,1.4847E-01,1.6803E-01,1.8466E-01,1.9773E-01,1.9249E-01,1.5434E-01,1.2175E-01,1.0184E-01,9.3773E-02,9.2071E-02,9.2653E-02,9.2436E-02,9.0302E-02,8.6386E-02,8.1364E-02,7.0070E-02,6.3979E-02,6.1474E-02,6.3519E-02,7.5502E-02,7.8625E-02,7.7261E-02,6.7918E-02,6.3673E-02,5.9085E-02,5.1921E-02,4.4416E-02,3.7027E-02,3.0131E-02,2.4279E-02,2.2225E-02,2.0907E-02,2.0044E-02,1.8271E-02,1.6698E-02,1.5791E-02,1.4938E-02,1.4052E-02,1.2588E-02,1.0921E-02,9.7601E-03,8.6790E-03,6.6326E-03,5.2923E-03,4.1838E-03,3.4175E-03,2.9411E-03,1.5443E-03,128.00,5,50
